@RELATION P1HumanAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE Action {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@ATTRIBUTE prediccion_24 NUMERIC
@data
0, 0, 0, -60, 0, -60, 0, -60, 0, 68.478065, 223.0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 197, 4, 68, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 72.86548, 223.0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 197, 4, 72, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 77.37028, 223.0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 197, 4, 77, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 81.979546, 209.7, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 5, 81, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 86.68179, 196.4, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 5, 86, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 91.4668, 185.0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 5, 91, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 96.32545, 175.5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 6, 96, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 101.24965, 167.9, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 6, 101, 0, 0, 0, 2, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 106.232185, 162.2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 6, 106, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 111.26665, 160.355, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 197, 6, 111, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 116.34731, 161.78674, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 7, 116, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 121.46911, 166.00372, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 7, 121, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 126.6275, 172.58817, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 7, 126, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 131.81848, 181.18494, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 8, 131, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 137.03845, 191.49219, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 8, 137, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 142.28423, 203.25336, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 8, 142, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 147.55296, 216.25035, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 196, 9, 147, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 152.84213, 223.0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 196, 9, 152, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 158.14949, 223.0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 196, 9, 158, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 163.47304, 223.0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 196, 10, 163, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 169.411, 223.0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 196, 10, 169, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, 0, -60, 0, -60, 0, 175.89578, 223.0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 196, 10, 175, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, -60, -60, 0, -60, 0, -60, 0, 182.86725, 209.7, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 196, 11, 182, 0, 0, 0, 3, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, -60, -60, -60, -60, -60, 190.27185, 196.4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 196, 11, 190, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 198.06195, 185.0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 196, 12, 198, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 206.19513, 175.5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 195, 12, 206, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, -85, 214.63367, 167.9, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 195, 13, 214, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, -85, 223.34396, 162.2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 195, 13, 223, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 232.29613, 158.4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 195, 14, 232, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 241.46355, 158.17, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 195, 15, 241, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -85, 0, -85, 0, 0, 250.22255, 160.9745, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 15, 250, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -85, 0, 0, 0, 0, 258.61804, 166.35832, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 16, 258, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -85, 0, 0, 0, 0, 266.69006, 173.93457, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 16, 266, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 274.47415, 183.37439, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 17, 274, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 282.00198, 191.0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 195, 17, 282, 0, 0, 0, 4, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 289.30176, 191.0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 195, 18, 289, 0, 0, 0, 4, 0, -1, 2, 1, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 296.39856, 177.7, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 18, 296, 0, 0, 0, 4, 0, -1, 2, 1, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 303.3147, 164.4, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 18, 303, 0, 0, 0, 4, 0, -1, 2, 1, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 310.07007, 153.0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 19, 310, 0, 0, 0, 5, 0, -1, 4, 3, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 316.68234, 143.5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 195, 19, 316, 0, 0, 0, 5, 0, -1, 4, 3, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 323.16727, 135.9, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 20, 323, 0, 0, 0, 5, 0, -1, 6, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 329.53885, 130.2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 20, 329, 0, 0, 0, 5, 0, -1, 6, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 335.80957, 126.399994, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 20, 335, 0, 0, 0, 5, 0, -1, 6, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 341.9905, 124.49999, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 21, 341, 0, 0, 0, 5, 0, -1, 8, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 348.09155, 125.884995, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 21, 348, 0, 0, 0, 5, 0, -1, 8, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 80, 0, 0, 0, 0, 354.12146, 130.06224, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 22, 354, 0, 0, 0, 5, 0, -1, 8, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 0, 80, 0, 0, 0, 0, 360.08807, 136.6129, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 22, 360, 0, 0, 0, 5, 0, -1, 8, 4, 1, 0, 0, 0, 0, 0, 0, JUMP-ADVANCE, 0
0, 0, 0, 80, -60, 0, -60, 0, -60, 365.99838, 145.18097, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 22, 365, 0, 0, 0, 5, 0, -1, 8, 4, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 371.85855, 155.46382, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 194, 23, 371, 0, 0, 0, 5, 0, -1, 8, 4, 2, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, -60, -60, -60, -60, -60, -60, 377.6741, 169.0, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 23, 377, 0, 0, 0, 5, 0, 9, 8, 4, 1, 0, 0, 0, 0, 0, 0, PARADO, 0
0, 0, 0, 0, -60, 0, -60, 0, -60, 383.44995, 153.8, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 23, 383, 0, 0, 0, 5, 0, 9, 8, 4, 1, 0, 0, 0, 0, 0, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 389.19046, 143.88, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 24, 389, 0, 0, 0, 5, 0, 9, 8, 4, 1, 0, 0, 0, 0, 0, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 394.8995, 138.448, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 24, 394, 0, 0, 0, 5, 0, 9, 8, 4, 1, 0, 0, 0, 0, 0, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, -24, 400.58054, 136.8308, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 25, 400, 0, 0, 0, 6, 0, 9, 8, 6, 1, 0, 0, 0, 0, 0, 1, PARADO, 5
0, 0, 0, 0, 0, 0, 0, 0, -24, 406.23666, 138.45618, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 194, 25, 406, 0, 0, 0, 6, 0, 9, 8, 6, 1, 0, 0, 0, 0, 0, 1, PARADO, 5
0, 0, 0, 0, 0, 0, 0, 0, -24, 411.8706, 142.83775, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 25, 411, 0, 0, 0, 6, 0, 9, 8, 6, 1, 0, 0, 0, 0, 0, 1, PARADO, 5
0, 0, 0, 0, -60, -24, -60, -24, -60, 417.48483, 149.56209, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 26, 417, 0, 0, 0, 6, 0, 9, 11, 9, 1, 0, 0, 0, 0, 0, 1, PARADO, 0
0, 0, 0, 0, -60, -24, -60, -24, -60, 423.08148, 158.27777, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 26, 423, 0, 0, 0, 6, 0, 9, 11, 9, 1, 0, 0, 0, 0, 0, 1, PARADO, 0
0, 0, -24, -60, -60, -60, -60, -60, -60, 428.6625, 168.68611, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 26, 428, 0, 0, 2, 6, 0, 41, 9, 9, 1, 0, 0, 0, 0, 0, 1, PARADO, 1
0, -24, -24, -60, -60, -60, -60, -60, -60, 434.2296, 175.0, 2, 2, 1, 0, 1, 0, 1, 0, 1, 0, 193, 27, 434, 0, 0, 2, 6, 0, 41, 13, 12, 1, 0, 0, 0, 0, 2, 1, PARADO, 0
0, -24, -24, -60, -60, -60, -60, -60, -60, 439.78433, 175.0, 2, 2, 1, 1, 1, 0, 1, 0, 1, 0, 193, 27, 439, 0, 0, 2, 6, 0, 41, 13, 12, 1, 0, 0, 0, 0, 2, 1, PARADO, 0
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.0, 175.0, 2, 2, 1, 1, 1, 0, 1, 0, 1, 0, 193, 27, 443, 0, 0, 3, 6, 0, 57, 12, 12, 1, 0, 0, 0, 0, 2, 1, JUMP-ADVANCE, 0
0, -24, -24, -60, -60, -60, -60, -60, -60, 443.6, 161.7, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 27, 443, 0, 0, 3, 6, 0, 57, 12, 12, 1, 0, 0, 0, 1, 3, 1, JUMP-ADVANCE, 0
0, 0, 0, -24, -60, -24, -60, 0, -60, 443.0, 148.4, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 27, 443, 0, 0, 4, 6, 0, 73, 11, 12, 1, 0, 0, 0, 1, 3, 1, JUMP-ADVANCE, 0
0, 0, 0, 0, -24, 0, -24, 0, 0, 443.6, 137.0, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 27, 443, 0, 0, 4, 6, 0, 73, 11, 12, 1, 0, 0, 0, 1, 4, 1, PARADO, 0
0, 0, 0, 0, -24, 0, -24, 0, 0, 444.734, 130.31, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 27, 444, 0, 0, 4, 6, 0, 73, 11, 12, 1, 0, 0, 0, 0, 4, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 446.34326, 127.6235, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 27, 446, 0, 0, 4, 6, 0, 73, 11, 12, 1, 0, 0, 0, 0, 4, 1, PARADO, 0
0, 0, 0, 0, -24, 0, 0, 0, 0, 448.3755, 128.33997, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 28, 448, 0, 0, 4, 6, 0, 73, 15, 13, 1, 0, 0, 0, 0, 4, 1, PARADO, 0
0, 0, 0, 0, -24, 0, 0, 0, 0, 450.78418, 131.94897, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 28, 450, 0, 0, 4, 7, 0, 73, 15, 13, 1, 0, 1, 0, 1, 4, 1, PARADO, 0
0, 0, 0, 0, -24, 0, 0, 0, 0, 453.52792, 138.01663, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 193, 28, 453, 0, 0, 4, 7, 0, 73, 15, 13, 1, 0, 1, 0, 1, 4, 1, PARADO, 0
0, 0, 0, -24, -60, 0, -60, 0, -60, 456.56985, 146.17413, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 192, 28, 456, 0, 0, 4, 7, 0, 73, 15, 13, 1, 0, 1, 0, 1, 4, 1, PARADO, 0
0, 0, 0, -24, -60, 0, -60, 0, -60, 459.87717, 156.10802, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 192, 28, 459, 0, 0, 4, 7, 0, 73, 15, 13, 1, 0, 1, 0, 1, 4, 1, PARADO, 0
0, 0, 0, -24, -60, 0, -60, 0, -60, 463.4207, 159.0, 2, 2, 1, 0, 1, 0, 1, 0, 1, 0, 192, 28, 463, 0, 0, 6, 7, 0, 105, 13, 13, 1, 0, 1, 0, 1, 4, 1, PARADO, 3
0, 0, 0, 0, -60, 0, -60, 0, 0, 467.1744, 159.0, 2, 2, 1, 1, 1, 0, 1, 0, 1, 0, 192, 29, 467, 0, 0, 6, 7, 0, 105, 16, 14, 1, 0, 1, 0, 1, 6, 1, PARADO, 2
0, 0, 0, 0, -60, 0, -60, 0, 0, 471.7152, 159.0, 2, 2, 1, 1, 0, 0, 1, 0, 1, 0, 192, 29, 471, 0, 0, 6, 7, 0, 105, 15, 14, 1, 0, 0, 0, 0, 6, 1, PARADO, 1
0, 0, 0, 0, -60, 0, -60, 0, 0, 476.95654, 159.0, 2, 2, 1, 1, 0, 0, 1, 0, 1, 0, 192, 29, 476, 0, 0, 8, 7, 0, 137, 14, 14, 1, 0, 0, 0, 0, 6, 1, PARADO, 1
0, 0, 0, 0, -60, 0, 0, 0, 0, 482.82132, 159.0, 2, 2, 1, 1, 0, 0, 1, 0, 1, 0, 192, 30, 482, 0, 0, 8, 7, 0, 137, 16, 15, 1, 0, 0, 0, 0, 8, 1, JUMP-ADVANCE, 0
0, 0, 0, 0, -60, 0, 0, 0, 0, 489.24097, 145.7, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 192, 30, 489, 0, 0, 8, 7, 0, 137, 16, 15, 1, 2, 0, 2, 0, 8, 1, JUMP-ADVANCE, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 496.15445, 132.4, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 192, 31, 496, 0, 0, 8, 7, 0, 137, 16, 16, 1, 2, 0, 4, 0, 8, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 503.50745, 124.09499, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 192, 31, 503, 0, 0, 8, 7, 0, 137, 16, 16, 1, 2, 0, 4, 0, 8, 1, PARADO, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 511.25162, 120.03574, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 192, 31, 511, 0, 0, 8, 7, 0, 137, 16, 16, 1, 3, 0, 4, 0, 8, 1, PARADO, 0
