@RELATION P2HumanAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE foso {1, 0}
@ATTRIBUTE obstaculo {1, 0}
@ATTRIBUTE enemys {1, 0}
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@ATTRIBUTE cluster STRING
@data
0, 0, -60, -60, 0, -60, 0, -60, 0, 2, 0, 0, 11, 0, 1, 0, 0, 196, -1, AVANZA, peligro
0, 0, -60, -60, 0, -60, 0, -60, 0, 2, 0, 0, 11, 0, 1, 0, 0, 196, -1, JUMP-RIGHT, peligro
0, -60, -60, -60, 0, -60, 0, -60, 0, 2, 0, 0, 12, 0, 1, 0, 0, 196, -1, JUMP-RIGHT, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 2, 0, 0, 12, 0, 0, 0, 0, 196, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 12, 0, 0, 0, 0, 196, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -85, 2, 0, 0, 13, 0, 0, 0, 0, 196, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -85, 2, 0, 0, 13, 0, 0, 0, 0, 196, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -85, 2, 0, 0, 13, 0, 0, 0, 0, 195, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 1, 0, 0, 0, 195, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 1, 0, 0, 0, 195, -1, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 1, 0, 0, 0, 195, -1, AVANZA, peligro
0, 0, 0, 0, -85, 0, -85, 0, 0, 2, 0, 0, 15, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, 0, -85, 0, -85, 0, 0, 2, 0, 0, 15, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 0, -60, 2, 0, 0, 15, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 2, 0, 0, 16, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 2, 0, 0, 16, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 2, 0, 0, 16, 0, 0, 0, 0, 195, -1, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 17, 0, 0, 0, 0, 195, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 2, 0, 0, 17, 0, 0, 0, 0, 195, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 17, 1, 0, 0, 0, 195, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 18, 1, 0, 0, 0, 195, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 18, 1, 0, 0, 0, 195, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 19, 1, 0, 0, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 19, 1, 0, 0, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 19, 1, 0, 0, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 20, 1, 0, 0, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 20, 1, 0, 0, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 80, 2, 6, 0, 20, 0, 0, 0, 0, 194, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 80, 0, 0, 2, 8, 0, 21, 0, 0, 0, 0, 194, -1, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 80, -60, 0, -60, 2, 8, 0, 21, 0, 0, 1, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 80, -60, 0, -60, 2, 8, 0, 21, 0, 0, 1, 0, 194, -1, JUMP-RIGHT, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 2, 8, 0, 22, 0, 0, 0, 0, 194, -1, JUMP-RIGHT, no_danger
0, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 194, -43, JUMP-RIGHT, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 194, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 194, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 194, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 194, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, AVANZA, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, JUMP-RIGHT, peligro
-60, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, JUMP-RIGHT, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 1, 0, 0, 193, -43, JUMP-RIGHT, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 22, 0, 0, 0, 0, 193, -43, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 8, 0, 22, 0, 0, 0, 0, 193, -43, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 8, 0, 22, 0, 0, 0, 0, 193, -43, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 8, 0, 22, 0, 0, 0, 0, 193, -43, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 23, 1, 0, 0, 0, 193, -43, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 23, 1, 0, 0, 0, 193, -43, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 23, 1, 0, 0, 0, 193, -43, AVANZA, peligro
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 8, 0, 23, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 8, 0, 23, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 24, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 24, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 24, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 25, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 8, 0, 25, 0, 0, 0, 0, 192, -43, AVANZA, no_danger
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 11, 0, 26, 0, 1, 0, 0, 192, -43, AVANZA, peligro
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 11, 0, 26, 0, 1, 0, 0, 192, -43, AVANZA, peligro
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 14, 1, 27, 0, 1, 0, 0, 192, -27, JUMP-RIGHT, peligro
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 13, 2, 27, 0, 1, 0, 1, 192, -11, JUMP-RIGHT, peligro
0, 0, 2, -24, -60, -24, -60, 0, -60, 1, 11, 4, 27, 0, 0, 0, 2, 192, 21, JUMP-RIGHT, no_danger
0, 0, 2, 0, -24, 2, -24, 2, 0, 1, 11, 4, 27, 0, 0, 0, 4, 192, 21, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 11, 4, 27, 0, 0, 0, 4, 192, 21, JUMP-RIGHT, no_danger
0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 15, 4, 28, 0, 0, 0, 4, 192, 21, JUMP-RIGHT, no_danger
0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 15, 4, 28, 0, 0, 0, 4, 191, 21, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 15, 4, 28, 0, 0, 0, 4, 191, 21, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 18, 4, 29, 0, 0, 0, 4, 191, 21, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 18, 4, 29, 0, 0, 0, 4, 191, 21, JUMP-RIGHT, no_danger
0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 18, 4, 29, 0, 0, 0, 4, 191, 21, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 4, 30, 1, 0, 0, 4, 191, 21, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 5, 30, 1, 0, 0, 4, 191, 37, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 5, 30, 1, 0, 0, 5, 191, 37, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 6, 31, 1, 0, 0, 5, 191, 53, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 6, 31, 1, 0, 0, 6, 191, 53, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 6, 31, 1, 0, 0, 6, 191, 53, AVANZA, peligro
0, 0, 0, 0, 80, 0, -24, 2, -24, 1, 14, 6, 32, 0, 0, 0, 6, 191, 53, AVANZA, no_danger
0, 0, 0, 80, -60, -24, -60, -24, -60, 1, 14, 6, 32, 0, 0, 1, 6, 191, 53, AVANZA, peligro
0, -24, -24, -60, 0, -60, 0, -60, 0, 1, 17, 6, 33, 0, 1, 0, 6, 191, 63, AVANZA, peligro
0, 0, 2, -24, -60, -24, -60, -24, -60, 1, 17, 6, 33, 0, 0, 0, 6, 191, 63, AVANZA, no_danger
0, 0, 2, 0, -24, 2, -24, 2, -24, 1, 17, 6, 33, 0, 0, 0, 6, 190, 63, AVANZA, no_danger
0, 2, 2, 2, -24, 2, -24, 2, 0, 1, 20, 6, 34, 0, 0, 0, 6, 190, 63, AVANZA, moneda
0, 2, 2, 2, -24, 2, -24, 2, 0, 1, 20, 6, 34, 0, 0, 0, 6, 190, 63, AVANZA, moneda
0, 0, 2, 2, -24, 2, -24, 2, 0, 1, 19, 7, 34, 0, 0, 0, 6, 190, 79, AVANZA, no_danger
0, 2, 2, 2, -24, 2, 0, 2, 0, 1, 21, 7, 35, 0, 0, 0, 6, 190, 79, AVANZA, moneda
2, 2, 2, -24, -60, 0, -60, 0, -60, 1, 20, 8, 35, 0, 0, 0, 5, 190, 95, AVANZA, moneda
0, 0, 2, -24, -60, 0, -60, 0, -60, 1, 18, 10, 35, 0, 0, 0, 4, 190, 127, AVANZA, no_danger
2, 2, 2, 0, -60, 0, -60, 80, -60, 1, 22, 10, 36, 0, 0, 0, 6, 190, 127, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, 80, -60, 1, 22, 10, 36, 0, 0, 0, 6, 190, 127, AVANZA, moneda
0, 0, 2, 0, -60, 0, -60, 80, -60, 1, 20, 12, 36, 0, 0, 0, 6, 190, 159, JUMP-RIGHT, no_danger
2, 2, 2, 0, -60, 80, -60, -24, -60, 1, 23, 12, 37, 0, 0, 1, 8, 190, 159, JUMP-RIGHT, peligro
0, 2, 2, 2, 0, 2, 80, 0, -24, 1, 25, 12, 37, 0, 0, 0, 8, 190, 159, JUMP-RIGHT, moneda
0, 0, 0, 0, 2, 2, 2, 0, 0, 1, 28, 13, 37, 0, 0, 0, 8, 190, 175, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 32, 13, 38, 0, 0, 0, 9, 190, 175, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 32, 13, 38, 0, 0, 0, 9, 190, 175, JUMP-RIGHT, no_danger
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 32, 13, 38, 0, 0, 0, 9, 189, 175, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 33, 13, 39, 0, 0, 0, 8, 189, 175, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 33, 13, 39, 0, 0, 0, 8, 189, 175, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 33, 13, 39, 0, 0, 0, 7, 189, 175, AVANZA, no_danger
0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 33, 13, 40, 0, 0, 0, 7, 189, 175, AVANZA, no_danger
0, 0, 0, 0, 0, 2, 2, 2, 2, 1, 33, 13, 40, 0, 0, 0, 7, 189, 175, AVANZA, no_danger
0, 0, 2, 0, -24, 2, 0, 2, 0, 1, 33, 13, 40, 0, 0, 0, 7, 189, 175, AVANZA, no_danger
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 29, 13, 41, 0, 0, 0, 7, 189, 175, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 29, 13, 41, 0, 0, 0, 7, 189, 175, AVANZA, moneda
0, 0, 2, 0, -60, 0, -60, -24, -60, 1, 27, 15, 41, 0, 0, 0, 7, 189, 207, AVANZA, no_danger
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 23, 15, 42, 0, 1, 0, 9, 189, 207, AVANZA, peligro
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 23, 15, 42, 0, 1, 0, 9, 189, 207, AVANZA, peligro
0, 0, -24, -60, -60, -60, -60, -60, -60, 1, 22, 16, 42, 0, 1, 0, 9, 189, 223, AVANZA, peligro
2, -24, 0, -60, -60, -60, -60, -60, -60, 1, 22, 16, 43, 0, 1, 0, 9, 189, 223, AVANZA, peligro
2, -24, 0, -60, -60, -60, -60, -60, -60, 1, 22, 16, 43, 0, 1, 0, 9, 189, 223, AVANZA, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 21, 17, 43, 0, 1, 0, 8, 188, 239, JUMP-RIGHT, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 20, 18, 43, 0, 1, 0, 7, 188, 255, JUMP-RIGHT, peligro
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 23, 19, 43, 0, 0, 0, 8, 188, 271, JUMP-RIGHT, no_danger
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 23, 19, 43, 0, 0, 0, 9, 188, 271, JUMP-RIGHT, no_danger
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 23, 19, 43, 0, 0, 0, 7, 188, 271, AVANZA, no_danger
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 23, 19, 43, 0, 0, 0, 7, 188, 271, AVANZA, no_danger
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 23, 19, 44, 0, 0, 0, 7, 188, 271, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 23, 19, 44, 0, 0, 0, 6, 188, 271, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 23, 19, 44, 0, 0, 0, 6, 188, 271, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 23, 19, 44, 0, 0, 0, 6, 188, 271, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 23, 19, 44, 0, 0, 0, 6, 188, 271, AVANZA, moneda
0, 0, 2, 0, -60, -24, -60, -24, -60, 1, 21, 21, 44, 0, 0, 0, 6, 188, 303, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, 0, -60, 1, 21, 21, 45, 0, 0, 0, 8, 188, 303, AVANZA, moneda
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 17, 21, 45, 0, 1, 0, 8, 188, 303, AVANZA, peligro
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 17, 21, 45, 0, 1, 0, 8, 188, 303, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 8, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 10, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 10, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 10, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 8, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 8, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 8, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 7, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 7, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 7, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 6, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 5, 187, 335, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 4, 187, 335, JUMP-RIGHT, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 15, 23, 45, 0, 1, 0, 4, 187, 335, JUMP-RIGHT, peligro
0, 0, 2, -24, -60, -24, -60, 80, -60, 1, 19, 23, 45, 0, 0, 0, 4, 187, 335, JUMP-RIGHT, no_danger
0, 0, 2, -24, -60, -24, -60, 0, -60, 1, 19, 23, 45, 0, 0, 0, 4, 186, 335, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, 0, -60, 1, 19, 23, 45, 0, 0, 0, 4, 186, 335, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, 0, -60, 1, 19, 23, 45, 0, 0, 0, 4, 186, 335, AVANZA, no_danger
2, 2, 2, -24, -60, 0, -60, 80, -60, 1, 18, 23, 46, 0, 0, 0, 4, 186, 335, AVANZA, moneda
2, 2, 2, -24, -60, 0, -60, 80, -60, 1, 18, 23, 46, 0, 0, 0, 4, 186, 335, AVANZA, moneda
2, 2, 2, -24, -60, 0, -60, 80, -60, 1, 18, 23, 46, 0, 0, 0, 4, 186, 335, AVANZA, moneda
2, 2, 2, -24, -60, 0, -60, 80, -60, 1, 18, 23, 46, 0, 0, 0, 2, 186, 335, AVANZA, moneda
2, 2, 2, -24, -60, 0, -60, 80, -60, 1, 18, 23, 46, 0, 0, 0, 2, 186, 335, AVANZA, moneda
2, 2, 0, 0, -60, 80, -60, -60, -60, 1, 15, 25, 47, 0, 0, 1, 2, 186, 367, AVANZA, peligro
2, 2, 0, 0, -60, 80, -60, -60, -60, 1, 15, 25, 47, 0, 0, 1, 4, 186, 367, AVANZA, peligro
2, 2, 0, 0, -60, 80, -60, -60, -60, 1, 15, 25, 47, 0, 0, 1, 2, 186, 367, AVANZA, peligro
0, 0, 0, 80, -60, -60, -60, -60, -60, 1, 12, 27, 48, 0, 0, 1, 2, 186, 399, AVANZA, peligro
0, 0, 0, 80, -60, -60, -60, -60, -60, 1, 12, 27, 48, 0, 0, 1, 4, 186, 399, AVANZA, peligro
0, 0, -60, -60, -60, -60, -60, -60, -60, 1, 8, 27, 48, 0, 1, 0, 4, 186, 409, JUMP-RIGHT, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 10, 27, 49, 0, 0, 0, 4, 186, 409, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 27, 49, 0, 0, 0, 4, 185, 409, JUMP-RIGHT, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 27, 50, 0, 0, 0, 4, 185, 409, JUMP-RIGHT, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 27, 50, 1, 0, 0, 4, 185, 409, JUMP-RIGHT, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 27, 51, 1, 0, 0, 4, 185, 409, JUMP-RIGHT, peligro
